ppm,Lip 1,Lip 2,Lip 3,Lip 4,Lip 5,Lip 6,Lip 7,Lip 8,Lip 9,Lip10,Lip11,Lip12,Lip13,Lip14,Lip15,Lip16,Lip17,Lip18,Lip19,Lip20,Lip21,Lip22,Lip23,Lip24,Lip25,Lip26,Lip27,Lip28,Lip29,Lip30,Lip31,Lip32,Lip33,Lip34,Lip35,Lip36,Lip37,Lip38,Lip39,Lip40
5.297240968,206937023.4,338016806,276430077.4,285476924.1,403076165,335876761.1,280289777.2,381559793,400102520,320782779.5,269331436.3,344181550.3,354383375.8,343149492.3,237613449.6,332938639,395723721.8,379097215.1,422419767.9,327011933,347412010.7,365131922.3,347185781.5,309574122.7,376505960.1,385268351,266432076.9,279763611.7,261982112.1,389026333.3,287026340.9,283472840.2,395996928.8,378862824.7,301650985.2,299680919.5,386451947.7,251185244.6,313080341.7,317835213.2
5.299796957,201936148.3,331149122,271322130.8,275050863.9,398941077.1,331761480.5,276651844,372300821.1,395104306.5,309039177.3,259190306.4,338289611.1,343314493.6,337695303.8,229114927.5,323773365.7,392195947.9,377638232.5,423443885.9,316268893.3,340327341.2,356521664.5,337662831,309204557.2,368677013.4,384880662.7,260535158.6,271395024.5,254837349.5,382791319.3,278965842.5,275352647.4,396964541.1,369519070.7,298911423.7,289850008,381277770,243919219.6,306302669.2,308524071.6
5.302352946,197020810,328613412.7,268028284.1,269006260.4,402536507.1,330418067.8,276254370.5,368035192.3,395378691.7,300053843.8,251089142.7,338386961.2,340157188.8,337532915.3,220917673.7,319956127.2,395626802.8,380966159.1,430906733.6,309998475.8,337568796,353662169.8,332340183.9,309576486,367878282.9,391277346.8,257012068,265145362.5,249513298,381036638.7,274535165.8,270583311.5,403591021.7,366503338.8,298427672.6,284899725,383771073.7,240772498.2,302713908.2,305390607.8
5.304908935,194613644.2,331478696.3,267634032.6,267889656,415724729.2,333067219.6,279594831.7,370330986.9,399811434.2,297401259.3,247339953.2,344739118.1,344396342.8,342242125.5,214893254.7,322190502.9,405356629.8,387955125,445958323.2,309594802.7,339489765.1,357199621.6,332871340,311365168.8,375959171.9,404712585.5,257258312.6,262479869.2,247609502.4,385339554,274722433.1,269464104.5,416521552.3,371824488.7,300227357.5,284664772.1,394472722.1,241805738.2,303481766.8,307490882.3
5.307464925,195281830.1,339955589.6,271000679.4,272839557.4,436142105.5,339270462.8,286527687.9,380206766.1,409895210.2,300565462.4,248870040.4,356809612.5,357061474,351696218,213108679.4,331043709.9,422220079.9,398308927.2,464646776.8,314630117,346278851,368567299,338535394.9,313893183.5,391720318.2,422330521.3,261334495.2,264739002.6,249540716.5,395383483.2,279990178.3,273046218.9,432205490.4,384755691.5,305650212,290112090.5,412582296.7,247773437.7,309121775.2,316348891.5
5.310020914,198668396.7,353297679.8,277982170.2,283996877.6,458156201,348547299.5,295744080.6,395318632.3,423523670.2,309904632.3,256955084.6,372447753.1,376364115.8,364739052.9,216734716.2,345887360,440769283.7,410394215.9,482472031.6,326064275.1,357297708.4,385107975.3,350305193.3,318223942.8,413526899.9,439448985.2,269013808.1,271626679.4,255899715.1,409365004.3,290006998.1,280412833,446430913.1,403964048.9,313116009.1,300242615.1,433989873,258292434.8,319534406.7,330258358.1
5.312576903,204987544.9,367918042.8,287558637.2,298262940.5,475519613.1,359449013.9,305636669.3,412923644.1,437756951.8,324984954.6,270045480.4,386922140.7,397799456.3,377561842.2,224663268.9,362580590.5,456737379.7,422886158.3,496534107.1,341241023,370206908.8,403949218.2,364549250,324004449.8,432905430.4,451059330.1,278729983.3,282719194.8,265067675.4,424641983.4,302954271.6,292024870.7,458653100.8,422962716.4,322146710.9,313499071.5,451081507.8,270834325.1,331979841,347122364.1
5.315132892,213992208.9,379878605.4,297244816.4,312508037.9,485405992.6,369779376.4,314856385.9,427414819.5,451008304.8,340927688.7,283596707.6,397329472.9,413827018.1,388298853.8,236165345.2,375846994.6,468041683.2,433874088.4,506933730.4,356176565.7,382520584.1,419579916.9,378381906,330858664.9,444735157.8,459040079.4,288244289.3,295333024.5,276722591.9,437712625.3,315256810.6,303474953.1,468056398.7,436507888.4,331002229.6,325991239.4,460234689.9,281913363.4,343911359.9,360886751.8
5.317688881,222377908.2,388447341.5,305171314.4,323296517.1,491395621,378915788.9,322869826.7,437461077.2,462099208.2,353917361.3,294920803.5,404274351.4,422322297.4,397330851.9,247420069.7,383958356.8,475468290,444658980.2,516411101.9,367405905.2,393212762.2,430344203.9,388717184.7,338275386.4,450801186.1,465250635.4,296055240.8,305813349.2,286720397.2,447583924.4,324653875.4,312563577.2,477766836.1,444550104.7,339994547,334174677.8,464915791.6,289024967.5,352585397.6,369519618.7
5.32024487,229251739.5,395006992.6,311688854.4,329370125.9,498031479.9,387709906.8,330543461.2,444597918.7,472949224.5,361936016.3,302128666.3,410492632.6,426019382.8,404880503.6,255991933.6,388555623.1,483617423,456106640.6,528632763.6,374084550.7,401677618.4,438861153.1,395934843.1,346764990.6,455336467.4,474620712.5,302242703.8,313096543.1,293674727.1,456541527.9,330975415.2,318991641,489989673.8,449224155.8,347976600,339128255.6,470835640,292905175.5,359167633.3,374794726.7
5.322800859,234810425.6,403065623.4,317941504.3,334118813.1,509289360.2,396666653.4,339592298.8,452743705.2,485522635.3,366967912.3,305769642.7,419384519.5,429796325.3,414498954.7,260995783,393907061.2,494700438.4,471427138.8,546711041.8,379427559.4,410402026.3,446601401.3,402302606,355827150.5,463114039.8,489446854.2,307764972,318872105.2,299558014.3,466823579.7,337288237,324533881.2,507434309.2,456248474.3,357232269.2,343440569.6,480822827.5,297184746.6,365898311.7,379579728.9
5.325356848,239138897.1,415003810.1,324766856.8,339518581.2,529420413.8,407912171.5,351227884.1,464566657,502506405,372996735,309320399.6,433764380.4,438249212.2,428461834.6,263794020.5,402849258.1,512734306.8,490997438.8,572973488.8,386370049.6,421691065.6,458377388.4,410850902.1,366046941.6,477903700,514666521.6,314894445,324408158.6,305143048.1,481791820.4,344883479.6,331798387.9,533163819.3,468540924.1,368373613.8,349948547.5,498648479.8,303347984,374487285.5,388521301.2
5.327912837,244873289,432218486.2,334910772.2,349709448.7,560722839.1,424104908.8,367279991.1,484124713.7,525541504.9,382543898,315619216.9,455958699,455408704.1,448766212.2,267747352.2,418300860.6,540216902.5,517925664.2,610578437,397989236.5,437581224.5,477670046.2,424573720.2,377703302.1,503347872.8,550825126.8,325810263.4,333524622,312481008.7,502891179.8,356955401.3,342278517.6,568479198.5,489070100.5,382906763.1,361232885.5,527917847.1,313763748.1,387278875,403584768.5
5.330468826,253479605.2,457728846.2,349385956,366137559.5,605982881.4,445606237.2,388189407.7,513160427.4,556761579.8,398773055.2,327907819.7,487919952.3,483880729,477535536,274718760,442616712,578807518.6,552619662.7,659952594.1,416776340.6,460084215.8,504918438.5,445614860.1,391012395.8,541856345.9,599627221.7,341621407.9,347150997,324154926,532965529.8,374824294.6,357584924.5,615153909.8,521227575.1,401479274,379813707.8,570192248.5,330821080.5,407261659.7,426399556.7
5.333024815,266219474,492044382.7,369581355.6,392045691.2,666838586.9,473354522.1,415600142.3,553906138.5,596351596.5,423983764.2,347189770.7,530840220.6,525638406.2,515910053.3,287503490.7,477567911.3,629685625,594190227.4,721843023,444021719,490133142.5,543382946.3,475571430.3,405989963.2,594565447.5,661622652.3,363684458.2,366955425.2,341430158.4,572789756.3,400637726.8,379759398.1,672478404,566136830,424692449.3,406290299,626675436.2,355192134.8,434203323,459865016.8
5.335580804,283932454.2,537204104.2,396022099.8,427384810.7,741411566.8,507884585,448876651.6,605857144.5,645328430.8,459346113.7,375992843,584631370.1,580807399.3,562791710.2,307050675.8,523563735.8,691908646.2,642607143.5,794696791.8,481719945.2,527982509.6,592267226.2,515307264,422866996.2,661134438.8,735137188.8,393377104.4,394577691.7,364840694.2,622517331.2,434428008.6,409233757.9,740119677.7,624165155.6,452536043.8,442286557.8,696305117.5,387878315.7,469580212.3,503875201.7
5.338136793,307362188,590714433.9,429056972.8,471956915.6,831137116.8,547685294.7,486631262.3,668866577.1,702578933.5,505488842.6,413830488,647940458.5,647509600.7,617330068.8,334918486.5,579895386.6,763575087.1,694734713.5,875121343.2,529352137.3,573188759,650773368.5,565300036.6,440723114.9,740130242.7,818036031.8,429423625.7,430231407.2,396057629.7,681059570,476098519.6,446402077.5,812924652.1,694714938.2,484356094.2,487015307.7,779816064.3,428381847,513205815.6,556815119.7
5.340692782,335906438.2,652716288,466544471.9,524694847.3,929372987.8,591563519.1,525908388.2,741035980.8,762825925.7,560925519.5,460198840.9,718400620.6,726001481.3,676128410,370475243.6,645419530.3,842439954.7,744229542,948511733.2,586103358.6,622762825,717595164.3,623629755.1,460004886.6,832608868.2,897713494.7,470892599.6,472191619.8,433370009.8,745715167.2,525563310.8,489548206.8,878081208.6,780103433.8,518562431,541298888,872979731.2,474391764.8,563869281.1,617941598.4
5.343248771,368210352.9,717111087.6,507700779,583160417.4,1008870540,634878484.2,562154189,817399783.4,819909832.9,626054945.9,515581655.1,784371962.1,807871850.2,729429589.5,413332148.2,717671451.4,909119597.4,783805553,995685249.4,651167397.9,673008218.2,785667110,688513177.5,478052359.1,920156077.1,951413564.5,515922245,519362212.2,474532459.3,809290245.2,580419354.7,538998085.5,919805640,868039566.1,551770303.2,602479306.3,952962841.4,524877984.4,618078027.5,682908436.2
5.34580476,402192879,768063779.8,546521185.6,636016986.5,1046002023,670873329.1,588678129.2,881083906.3,861660799,692776417.1,573235776.3,826683674.9,873525813,767114358.8,461428179.2,778075245,944821133.8,805187479.4,1006398028,713049753.4,714564208.4,839358956.8,747823638.8,494267707.8,974597205.7,965956707.6,556754550.9,568654578.2,518079516,857528017,629749718.5,587879923.3,929140882,932279405.1,579118319.3,661013639.8,992977055.7,570190008,666925587.4,738620213.7
5.348360749,432128057.6,792930887.4,574885408.5,673733604.3,1033225157,691392335.6,601047802.2,913915823.1,877121223.9,745667585.9,620956051.4,834866871.1,902995179.7,781182941.3,507750962.4,807368081.7,940485426,804762152.1,980379307.2,755475588,738156579.8,863459767.3,786440008.9,506390335.4,983689833.4,939735812.7,585165801.1,609000929,555236429,878516989.2,661998310,623890577,905609521.2,954771251.8,595008388.6,698909091.5,985655720.1,597438360.6,697783787.6,767879987.6
5.350916738,452147238.6,787266740.1,586280357.5,685444780.7,978678373.6,692134006.9,597362418.7,908225184.1,866202135.9,770136293.9,647104486,809841308.6,890080349.1,768085891.1,543071181.1,801933935.7,900629295.7,782773627.4,926770226.6,768720558.8,738232340.5,853444864.1,795087091.8,513594329.9,948974724.8,882484460.3,594552817.9,629077128.2,577030561.2,868372108.7,669437369.8,638329829.9,857401723,934268958.4,596878030,707791948.1,936176474.1,599658426.7,703926647.4,764831035.4
5.353472727,458486464.2,755099849.7,578689115.4,668966286.4,897270730.9,673868287,578967200.2,868382891.6,831398843.4,761676299,645450825.1,759298027.9,841156254.4,732304175,557800646.4,764429243.6,836809227.7,744336985.3,858580281.4,752520251.6,716371822.7,813692823.2,772409308.9,513839685.6,881722302.6,810100826.5,583427233.5,625425539.3,577989895,831331081.8,650880434.7,628774107.9,795602081.9,877923237.9,583889207.5,687574401,859736225.4,578853324.9,684858211.6,732663292
5.356028716,448393172.9,704371998.6,555114639.6,630285765.5,809508592.2,641398277,549684795.9,805918431.2,782130182.8,723811738.6,617326589,696110336.3,770058955.8,682779225.5,548337905.5,705511011.3,764095305.1,697902960,788724805.4,712509936.7,677280445.5,754362170.1,726074896.7,508336832.3,799328714.7,736048108.7,555969838.8,599238710.5,559641192.4,776543822.2,612632568.2,598950281.9,732010006.1,802340029.4,559436730.3,645092232.9,775794897.2,539677560.5,647126231.3,680088421.2
5.358584705,424934634.6,647180158.5,520920410.1,577797561.8,729521176.9,600767356.2,515652385.3,734987387.6,726689496.3,666932386.2,571757408.5,633169005.2,692952658.8,628322001.8,518460928,640015948.3,694282213.5,648694321.6,724141607.6,657725419.2,628734711.4,687571773.5,667744270.1,496853576,719891692.1,669933267.7,518412258.4,557963926.6,526223161.4,715753595.5,563579718.9,556540521.6,673387002.3,723664585.6,528235488.8,590913174.2,698371554.4,492803619.2,599407435.4,619367884.9
5.361140694,394134343.9,591452463.4,482664533.2,523206504.5,662893777.3,558869569.4,481508726.3,667740978.4,671860107.2,604344664.3,518805723,576621566.6,623466416.9,576227729.9,476607607.1,578455826,633899088.5,603761365,669893227,599643547.2,579813016.9,624118254.8,607878882.4,481408050.8,651574964,615284505,477931154.7,510299354.5,485932489.3,657958995.2,513176144,510422354.7,623392855.7,653351925,494787491.6,536468570.2,633241274.6,447049938.4,550188600.6,560755208.2
5.363696683,361482363.1,542685119.8,445274445.2,473028038.2,610099768.6,519884991,449481989.5,610186532.8,623126796.6,545481324,467466937.3,529981698.8,566360941.6,530842243.3,430806004.2,526672789.7,584987521.6,563411827.9,625699519.2,546871516.4,535012250.9,570023978.8,554075379.1,462581416.8,597430858.8,571080705.4,439310399.1,463980640.7,445876548.7,607150834.8,467187356.1,466745390,582002278.8,595301790.9,462725092.9,488440437.8,581503138.1,407570963.3,505111183.8,510305497.3
5.366252672,330705863.2,501738487.7,411778358,431237780.7,570524721.5,486140784.7,421733230.6,563855849.6,582201160.8,495100288.9,423403632.3,493090189.3,522177879.3,493419288.2,388163711.2,485284056.5,546760294,530333530.3,591014837,502081535.9,496375629.4,526138198.2,509098797.1,443231681.5,555659221.3,537825913.9,406467703.9,424184169.7,409244668,564556380.6,428374697,429597553.4,549484132.5,549783577.3,433695741,448597950,542220536.3,375809477.1,467231130.4,470125982.1
5.368808661,303796234,469555014.1,383891224.2,398455496.3,541783728.1,457495616.2,399159224.4,528158538.5,547676395.9,455129655.2,387687133,464889448.5,488969845.4,463993028.1,352395409,453303301.5,518134306,502650995.1,563955003.8,466150461.5,465546378.8,492008002.7,473740165.8,423723282.4,525098769.4,511578736.4,379124222.8,390904834.8,378673764.5,531393751.9,397865337.3,398884632,523446563.3,515395457.7,408841815.8,417182379.5,512838311.5,350388506.9,436458433.2,438800229.1
5.37136465,281864645.5,444017310.8,360801210.9,373860823.6,519512075.2,433637752.8,380514820.3,500663015,520210957.9,425030447,360822883.4,443075792.9,464833908.1,440326317.9,324845687,429420247.9,495232987.5,480051079.8,541727337.6,438490046,440547087.9,466546398,446088313.8,404978422.3,502157699.6,490729629.5,357368194.7,364701313.9,354180656.9,504758300.9,374225202.7,374574130.6,502093513.6,489449360.2,387763816.9,393060287.4,490336808.5,331097209.7,412021436.6,415007204.4
5.373920639,264843662.9,423944120.8,342121844.9,355030436,500557412.7,414350574.8,364644021.5,479038544.7,497246178.7,402197264.6,340074433.3,425061729.8,446537994.5,421396205.8,303700123.2,411295784.7,476556643.8,460974344.4,522396883.8,417234810.4,420176600.4,446414786.1,424485861.9,387383542.3,483974636.5,471789100.6,340368199.1,344681527,334822576.7,482912071.2,355986717.9,355788564.4,483698763.6,468535242,370150130.5,374734199.1,471246370.2,316489828.8,393022461.1,396807602.5
5.376476628,251896910.7,406603102.1,327448831.2,340536363.3,483143020.7,397493151.8,350856466,460639149.4,477348649.8,384714435.4,324777110.1,409635735,429983518.8,405210733.9,288589580.2,395510790.1,459472801.2,443704642.6,503661579,400575736.5,402990883.6,429545752.5,407293992.9,371515588.3,466975351.5,454051727.5,326033738.3,328523036.8,319345775.5,463882876.4,341033464.1,340333819.7,465567758.1,450554399.2,355052347.2,359521336.9,453756580.6,304960490.7,377016393.5,381816082.9
5.379032618,241226497.3,390640321.7,314390177.3,328000829.2,465241521.1,382410230.4,338862682.9,443729767.3,459009460.3,370166346.1,312143417.1,394091417.5,415032587.6,389836832.7,276777562.1,381214323.9,442856952,427503287.4,484467572.9,385807433.3,387363446,413497855.7,392054200.3,357103486.2,449599526.2,435383673.7,313522100.8,315509269.6,306967770.1,446552519.4,328228955.8,327354280,447910591.5,433528737.1,341960698.6,346050656.2,435846489.4,294489716.9,362595367.2,368191497.6
5.381588607,232438520.9,375943190.9,302856896.8,316288524.6,445282857.1,368688548.8,327243729.1,426849961.7,441562593.3,356644036.5,301056523.1,378398727,399077219.4,374844194.1,266795844.8,367033663.6,425232653,411295912,464439145.7,372544182.1,372859594.8,397620438.1,377379245.4,344010506,430817649,415631618,302095085.7,303537857.7,295232326,429328212.1,316361934.6,315316144.5,430082383.9,415711930.5,329496622.1,333449803,416140068.1,284568770.8,349747735.5,354659834.6
5.384144596,224170335.7,360303352,291913071,304052117.6,423963134.6,354869976.3,315226218.4,408933766.3,424415747.9,343155514.1,289615167.8,361923221.9,381351136.5,359642086.1,257558889.5,351744366.6,407376949.8,396183851,445598278.8,358502796.8,357753290.2,380825276.6,362644608.9,332040785.1,410244416.5,396486624.1,290901848.1,292573182.5,284931552,411892050.6,304610313.7,303552506.9,413105697.4,395807724.3,318186483.7,319847071.2,395246181.3,273560069.4,336361365.9,340074054.5
5.386700585,216005045.2,344953923.5,280395705.1,290744293.3,404833741.6,341354664.3,304168546.6,391050466.3,408072316.7,328334964,277959304.6,346070303.2,362508751.2,345041875,247974823.7,335328315.3,389730190.8,382531886.1,429906166.5,343437112.9,343027091.5,363755198.7,347498709,321506365,389552257.5,380047994.9,279611177.1,280754787.8,273894492.1,394955122.2,292441004.4,291728009.3,398483400.8,376630528.4,307172222.3,305950597.3,376457104,262277846.5,322332702.7,324717887.5
